Set Name,Cycle,Time(ms),ZTip Displacement(um),ZBase Displacement(um),Current Size (um),ZForce(uN),XTip Displacement(um),XBase Displacement(um),XForce(uN),Temperature (°C)
Data1,1-Hold,1.6706e+06,318.684,0.7,4.91645,-9614.85,154.442,5015.1,147018,33.5
Data1,1-Hold,1.6708e+06,317.018,0.7,6.58238,-9567.49,153.952,5013,147002,33.5
Data1,1-Hold,1.671e+06,320.447,0.7,3.15252,-9674.25,153.168,5009.1,146908,33.5
Data1,1-Hold,1.6712e+06,320.251,0.7,3.34851,-9665.3,153.364,5005,146787,33.5
Data1,1-Hold,1.6714e+06,327.209,0.7,-3.60922,-9875.75,147.876,5002.3,146844,33.5
Data1,1-Hold,1.6716e+06,336.519,0.7,-12.9189,-10157.3,152.286,5001,146650,33.5
Data1,1-Hold,1.6718e+06,339.067,0.7,-15.4668,-10234.4,148.562,5001.5,146790,33.5
Data1,1-Hold,1.672e+06,333.481,0.7,-9.88098,-10065.4,151.698,5001.5,146689,33.5
Data1,1-Hold,1.6722e+06,334.363,0.7,-10.7629,-10092.1,151.11,5002.1,146701,33.5
Data1,1-Hold,1.6724e+06,329.561,0.7,-5.96113,-9946.89,143.172,5002.1,146944,33.5
Data1,1-Hold,1.6726e+06,323.583,0.7,0.0166381,-9766.08,150.13,5002.9,146785,33.5
Data1,1-Hold,1.6728e+06,324.171,0.7,-0.571339,-9783.86,146.112,5006.3,146913,33.5
Data1,1-Hold,1.673e+06,327.601,0.7,-4.0012,-9887.6,142.388,5006.8,147128,33.4
Data1,1-Hold,1.6732e+06,324.465,0.7,-0.865327,-9792.76,139.547,5007.3,147235,33.4
Data1,1-Hold,1.6734e+06,322.799,0.7,0.800608,-9739.34,150.816,5008,146898,33.4
Data1,1-Hold,1.6736e+06,327.307,0.7,-3.70722,-9878.71,146.798,5007.1,147010,33.4
Data1,1-Hold,1.6738e+06,325.151,0.7,-1.5513,-9813.5,150.032,5008.3,146939,33.4
Data1,1-Hold,1.674e+06,323.387,0.7,0.21263,-9760.15,147.778,5008.3,147014,33.4
Data1,1-Hold,1.6742e+06,325.151,0.8,-1.5513,-9810.48,144.054,5006.6,147099,33.3
Data1,1-Hold,1.6744e+06,324.171,0.7,-0.571339,-9783.86,146.896,5007.2,146998,33.3
Data1,1-Hold,1.6746e+06,328.189,0.7,-4.58918,-9905.39,142.192,5006.4,147137,33.3
Data1,1-Hold,1.6748e+06,330.443,0.7,-6.84309,-9973.56,134.451,5008.7,147402,33.3
Data1,1-Hold,1.675e+06,330.443,0.7,-6.84309,-9973.56,131.217,5009.3,147578,33.3
Data1,1-Hold,1.6752e+06,330.443,0.7,-6.84309,-9970.54,147.778,5011.1,147083,33.3
Data1,1-Hold,1.6754e+06,329.463,0.7,-5.86313,-9943.92,140.527,5011.3,147312,33.3
Data1,1-Hold,1.6756e+06,327.405,0.7,-3.80521,-9881.68,146.308,5013.5,147200,33.3
Data1,1-Hold,1.6758e+06,326.425,0.7,-2.82525,-9852.04,145.524,5013.6,147239,33.3
Data1,1-Hold,1.676e+06,331.913,0.7,-8.31304,-10018,143.564,5014.4,147307,33.3
Data1,1-Hold,1.6762e+06,326.033,0.7,-2.43327,-9837.16,139.351,5014.9,147459,33.3
Data1,1-Hold,1.6764e+06,321.525,0.7,2.07456,-9703.83,139.841,5016,147484,33.3
Data1,1-Hold,1.6766e+06,321.623,0.7,1.97656,-9706.8,147.19,5019.2,147334,33.3
Data1,1-Hold,1.6768e+06,327.405,0.7,-3.80521,-9881.68,144.348,5019.8,147474,33.3
Data1,1-Hold,1.677e+06,327.993,0.7,-4.39319,-9896.44,147.092,5021.6,147421,33.3
Data1,1-Hold,1.6772e+06,322.505,0.7,1.0946,-9733.47,146.504,5022.2,147463,33.2
Data1,1-Hold,1.6774e+06,325.543,0.7,-1.94329,-9825.36,142.29,5023.5,147630,33.2
Data1,1-Hold,1.6776e+06,321.133,0.8,2.46654,-9691.98,145.524,5025,147596,33.2
Data1,1-Hold,1.6778e+06,317.214,0.7,6.38639,-9573.42,151.698,5027.6,147430,33.2
Data1,1-Hold,1.678e+06,316.43,0.7,7.17036,-9549.7,150.816,5026,147466,33.2
Data1,1-Hold,1.6782e+06,310.844,0.7,12.7561,-9380.75,155.618,5026,147312,33.1
Data1,1-Hold,1.6784e+06,312.216,0.7,11.3842,-9422.25,146.994,5024.8,147567,33.1
Data1,1-Hold,1.6786e+06,315.548,0.7,8.05232,-9523.03,149.346,5024.7,147477,33.1
Data1,1-Hold,1.6788e+06,316.332,0.7,7.26835,-9546.74,150.13,5022.1,147399,33.1
Data1,1-Hold,1.679e+06,315.156,0.7,8.44431,-9511.17,155.618,5020.7,147170,33.1
Data1,1-Hold,1.6792e+06,316.528,0.7,7.07236,-9552.67,150.228,5019.2,147269,33.1
Data1,1-Hold,1.6794e+06,319.566,0.7,4.03448,-9644.55,147.68,5019.3,147334,33.1
Data1,1-Hold,1.6796e+06,321.035,0.7,2.56454,-9689.01,137.097,5018.3,147654,33.1
Data1,1-Hold,1.6798e+06,321.035,0.7,2.56454,-9689.01,148.464,5018.5,147307,33.1
Data1,1-Hold,1.68e+06,321.231,0.7,2.36855,-9694.94,144.838,5018.4,147402,33.1
Data1,1-Hold,1.6802e+06,317.116,0.7,6.48439,-9570.45,150.914,5019.6,147239,33.1
Data1,1-Hold,1.6804e+06,319.37,0.7,4.23047,-9638.63,150.032,5017.7,147245,33
Data1,1-Hold,1.6806e+06,317.9,0.7,5.70042,-9594.17,150.032,5016.9,147199,33
Data1,1-Hold,1.6808e+06,317.802,0.7,5.79841,-9591.2,146.994,5016.2,147285,33
Data1,1-Hold,1.681e+06,317.9,0.7,5.70042,-9594.17,150.326,5015.5,147166,33
Data1,1-Hold,1.6812e+06,317.704,0.7,5.89641,-9588.24,154.05,5015,147008,33
Data1,1-Hold,1.6814e+06,318.88,0.7,4.72045,-9623.81,146.994,5012.8,147198,33
Data1,1-Hold,1.6816e+06,320.349,0.7,3.25051,-9668.27,151.796,5012.5,147019,33
Data1,1-Hold,1.6818e+06,324.857,0.7,-1.25731,-9804.61,139.155,5011.7,147386,33
Data1,1-Hold,1.682e+06,324.171,0.7,-0.571339,-9783.86,145.426,5011.8,147200,33
Data1,1-Hold,1.6822e+06,328.777,0.7,-5.17716,-9923.17,138.469,5012.7,147404,33
Data1,1-Hold,1.6824e+06,334.265,0.7,-10.6649,-10089.2,149.248,5014.9,147169,33
Data1,1-Hold,1.6826e+06,328.483,0.7,-4.88317,-9914.28,115.048,5019.5,148227,33
Data1,1-Hold,1.6828e+06,321.917,0.7,1.68257,-9715.69,147.778,5028,147585,33
Data1,1-Hold,1.683e+06,318.586,0.7,5.01444,-9614.91,144.544,5028,147707,33
Data1,1-Hold,1.6832e+06,316.332,0.7,7.26835,-9546.74,148.562,5027,147586,33
Data1,1-Hold,1.6834e+06,317.116,0.6,6.48439,-9570.45,147.778,5025.4,147555,33
Data1,1-Hold,1.6836e+06,316.43,0.7,7.17036,-9549.7,156.304,5025.1,147264,33
Data1,1-Hold,1.6838e+06,315.156,0.7,8.44431,-9511.17,149.346,5024.9,147474,33
Data1,1-Hold,1.684e+06,313.98,0.7,9.62026,-9475.6,150.718,5024.2,147418,33
Data1,1-Hold,1.6842e+06,313.196,0.7,10.4042,-9451.89,152.482,5024.7,147322,33
Data1,1-Hold,1.6844e+06,318.684,0.7,4.91645,-9617.88,150.032,5022.1,147396,33
Data1,1-Hold,1.6846e+06,322.015,0.7,1.58458,-9718.65,151.6,5020.6,147282,33
Data1,1-Hold,1.6848e+06,320.447,0.7,3.15252,-9671.23,149.346,5020.6,147329,33
Data1,1-Hold,1.685e+06,324.269,0.7,-0.669335,-9786.83,145.328,5020.2,147445,33
Data1,1-Hold,1.6852e+06,328.679,0.7,-5.07916,-9917.18,137.783,5020.9,147685,33
Data1,1-Hold,1.6854e+06,327.405,0.8,-3.80521,-9881.68,145.916,5022.6,147518,33
Data1,1-Hold,1.6856e+06,328.189,0.8,-4.58918,-9902.36,140.625,5022.3,147650,33
Data1,1-Hold,1.6858e+06,327.111,0.8,-3.51122,-9869.76,158.95,5023.9,147145,33
Data1,1-Hold,1.686e+06,327.405,0.8,-3.80521,-9878.65,147.19,5023.5,147497,33
Data1,1-Hold,1.6862e+06,325.053,0.8,-1.4533,-9807.52,140.527,5028.2,147741,33
Data1,1-Hold,1.6864e+06,320.251,0.8,3.34851,-9662.28,152.482,5030.4,147549,33
Data1,1-Hold,1.6866e+06,318.684,0.8,4.91645,-9611.83,149.15,5031.3,147668,33
Data1,1-Hold,1.6868e+06,313.98,0.8,9.62026,-9472.58,153.266,5030.7,147522,33
Data1,1-Hold,1.687e+06,317.802,0.8,5.79841,-9588.18,154.344,5031.6,147505,33
Data1,1-Hold,1.6872e+06,317.018,0.8,6.58238,-9564.46,153.952,5031.5,147510,33
Data1,1-Hold,1.6874e+06,317.41,0.7,6.1904,-9576.32,151.698,5029.2,147551,33
Data1,1-Hold,1.6876e+06,318.096,0.8,5.50442,-9597.07,146.308,5027.2,147651,33
Data1,1-Hold,1.6878e+06,318.782,0.7,4.81845,-9617.82,138.665,5026.6,147867,33
Data1,1-Hold,1.688e+06,315.842,0.8,7.75834,-9528.9,148.66,5028.5,147589,33
Data1,1-Hold,1.6882e+06,317.9,0.8,5.70042,-9591.14,154.834,5026.7,147384,33
Data1,1-Hold,1.6884e+06,316.43,0.8,7.17036,-9546.68,153.364,5023.9,147341,33
Data1,1-Hold,1.6886e+06,313.294,0.8,10.3062,-9451.83,153.952,5021.7,147247,33
Data1,1-Hold,1.6888e+06,319.566,0.8,4.03448,-9641.53,128.767,5020.6,147955,33
Data1,1-Hold,1.689e+06,320.251,0.8,3.34851,-9665.3,153.462,5022.2,147268,33
Data1,1-Hold,1.6892e+06,320.153,0.8,3.4465,-9659.31,145.23,5021.2,147478,33
Data1,1-Hold,1.6894e+06,318.586,0.7,5.01444,-9614.91,153.462,5022.8,147283,33
Data1,1-Hold,1.6896e+06,326.523,0.8,-2.92325,-9855,140.135,5021.9,147641,33
Data1,1-Hold,1.6898e+06,326.523,0.7,-2.92325,-9855,125.043,5023.6,148164,32.8
Data1,1-Hold,1.69e+06,327.307,0.7,-3.70722,-9875.69,139.939,5034.8,147922,32.8
Data1,1-Hold,1.6902e+06,325.053,0.7,-1.4533,-9810.54,144.74,5039,148004,32.8
Data1,1-Hold,1.6904e+06,320.153,0.8,3.4465,-9659.31,149.444,5041.9,147946,32.8
Data1,1-Hold,1.6906e+06,317.116,0.8,6.48439,-9570.45,154.834,5041.4,147816,32.8
Data1,1-Hold,1.6908e+06,318.586,0.7,5.01444,-9614.91,154.834,5039.5,147756,32.8
Data1,1-Hold,1.691e+06,320.937,0.8,2.66253,-9683.03,152.58,5039.5,147836,32.8
Data1,1-Hold,1.6912e+06,323.289,0.8,0.310627,-9754.16,151.012,5037.4,147820,32.8
Data1,1-Hold,1.6914e+06,316.332,0.8,7.26835,-9546.74,151.698,5042,147830,32.8
Data1,1-Hold,1.6916e+06,320.447,0.7,3.15252,-9671.23,153.266,5041.6,147840,32.8
Data1,1-Hold,1.6918e+06,321.819,0.7,1.78057,-9712.73,154.834,5039.9,147768,32.8
Data1,1-Hold,1.692e+06,323.387,0.7,0.21263,-9757.13,150.914,5038.8,147850,32.7
Data1,1-Hold,1.6922e+06,317.116,0.7,6.48439,-9567.43,138.371,5039.3,148221,32.7
Data1,1-Hold,1.6924e+06,321.329,0.8,2.27055,-9694.88,149.346,5042.2,147967,32.7
Data1,1-Hold,1.6926e+06,319.468,0.8,4.13248,-9641.59,151.698,5042,147923,32.7
Data1,1-Hold,1.6928e+06,324.171,0.8,-0.571339,-9780.84,149.346,5042.4,147973,32.7
Data1,1-Hold,1.693e+06,323.387,0.8,0.21263,-9757.13,152.286,5041.9,147909,32.7
Data1,1-Hold,1.6932e+06,321.819,0.8,1.78057,-9709.7,148.66,5041.2,147982,32.7
Data1,1-Hold,1.6934e+06,315.744,0.8,7.85633,-9528.96,139.155,5041,148273,32.7
Data1,1-Hold,1.6936e+06,316.92,0.8,6.68038,-9564.52,153.854,5041.5,147843,32.7
Data1,1-Hold,1.6938e+06,316.136,0.7,7.46435,-9537.79,150.718,5040.7,147908,32.7
Data1,1-Hold,1.694e+06,313.294,0.8,10.3062,-9454.86,154.148,5039.5,147783,32.7
Data1,1-Hold,1.6942e+06,315.548,0.7,8.05232,-9520,148.562,5038.7,147921,32.6
Data1,1-Hold,1.6944e+06,316.332,0.8,7.26835,-9543.72,151.502,5038.4,147811,32.6
Data1,1-Hold,1.6946e+06,317.9,0.8,5.70042,-9591.14,148.562,5037.4,147879,32.6
Data1,1-Hold,1.6948e+06,315.646,0.7,7.95433,-9525.99,153.266,5037.3,147725,32.6
Data1,1-Hold,1.695e+06,315.352,0.7,8.24832,-9517.1,155.03,5036.9,147671,32.6
Data1,1-Hold,1.6952e+06,313.098,0.7,10.5022,-9448.93,151.11,5036.7,147757,32.6
Data1,1-Hold,1.6954e+06,313.882,0.7,9.71826,-9472.64,152.482,5035.5,147718,32.6
Data1,1-Hold,1.6956e+06,318.684,0.7,4.91645,-9614.85,151.698,5033.6,147672,32.6
Data1,1-Hold,1.6958e+06,316.234,0.7,7.36635,-9543.78,150.914,5032.8,147657,32.6
Data1,1-Hold,1.696e+06,315.45,0.6,8.15032,-9517.04,152.58,5030.5,147573,32.6
Data1,1-Hold,1.6962e+06,313.098,0.7,10.5022,-9448.93,153.168,5028.4,147477,32.5
Data1,1-Hold,1.6964e+06,315.548,0.7,8.05232,-9523.03,150.326,5026.6,147511,32.5
Data1,1-Hold,1.6966e+06,320.447,0.7,3.15252,-9671.23,150.914,5024,147421,32.5
Data1,1-Hold,1.6968e+06,327.699,0.7,-4.0992,-9890.57,133.471,5024.7,147948,32.5
Data1,1-Hold,1.697e+06,324.171,0.7,-0.571339,-9783.86,144.642,5025.1,147638,32.5
Data1,1-Hold,1.6972e+06,323.583,0.8,0.0166381,-9766.08,145.426,5027.7,147617,32.4
Data1,1-Hold,1.6974e+06,323.681,0.7,-0.081358,-9769.04,152.776,5029.8,147495,32.4
Data1,1-Hold,1.6976e+06,321.133,0.7,2.46654,-9691.98,149.346,5029.6,147607,32.4
Data1,1-Hold,1.6978e+06,318.88,0.7,4.72045,-9623.81,152.482,5029.3,147513,32.4
Data1,1-Hold,1.698e+06,320.153,0.7,3.4465,-9662.34,152.482,5026.9,147464,32.4
Data1,1-Hold,1.6982e+06,318.096,0.7,5.50442,-9600.09,151.698,5026.2,147452,32.4
Data1,1-Hold,1.6984e+06,319.174,0.7,4.42647,-9632.7,152.482,5024.3,147373,32.4
Data1,1-Hold,1.6986e+06,320.349,0.7,3.25051,-9668.27,142.388,5023.2,147633,32.4
Data1,1-Hold,1.6988e+06,323.191,0.7,0.408623,-9754.22,135.823,5023.8,147862,32.4
Data1,1-Hold,1.699e+06,317.998,0.7,5.60242,-9597.13,151.6,5027.3,147439,32.4
Data1,1-Hold,1.6992e+06,317.508,0.7,6.0924,-9582.31,147.778,5025.8,147552,32.4
Data1,1-Hold,1.6994e+06,319.664,0.7,3.93649,-9644.49,147.092,5024.9,147561,32.4
Data1,1-Hold,1.6996e+06,320.349,0.7,3.25051,-9668.27,147.876,5024.6,147479,32.4
Data1,1-Hold,1.6998e+06,323.387,0.7,0.21263,-9757.13,144.642,5023.7,147586,32.4
Data1,1-Hold,1.7e+06,316.136,0.8,7.46435,-9537.79,146.602,5025.7,147554,32.4
Data1,1-Hold,1.7002e+06,313.98,0.8,9.62026,-9475.6,124.259,5026.4,148275,32.4
Data1,1-Hold,1.7004e+06,316.43,0.7,7.17036,-9546.68,151.894,5028.3,147521,32.5
Data1,1-Hold,1.7006e+06,321.623,0.8,1.97656,-9706.8,136.215,5026.4,147929,32.5
Data1,1-Hold,1.7008e+06,323.387,0.8,0.21263,-9757.13,139.743,5030.3,147880,32.5
Data1,1-Hold,1.701e+06,324.955,0.8,-1.35531,-9807.58,131.315,5034.9,148265,32.5
Data1,1-Hold,1.7012e+06,325.151,0.7,-1.5513,-9813.5,144.446,5037.7,148022,32.5
Data1,1-Hold,1.7014e+06,323.583,0.7,0.0166381,-9766.08,135.823,5037.9,148264,32.5
Data1,1-Hold,1.7016e+06,322.015,0.8,1.58458,-9718.65,147.778,5038.5,147906,32.6
Data1,1-Hold,1.7018e+06,318.586,0.8,5.01444,-9614.91,153.266,5039.5,147791,32.6
Data1,1-Hold,1.702e+06,316.234,0.8,7.36635,-9543.78,151.11,5039.6,147850,32.6
Data1,1-Hold,1.7022e+06,315.45,0.8,8.15032,-9520.06,150.032,5038.4,147877,32.6
Data1,1-Hold,1.7024e+06,320.349,0.7,3.25051,-9668.27,126.513,5037.7,148540,32.6
Data1,1-Hold,1.7026e+06,318.782,0.7,4.81845,-9620.84,151.6,5037,147784,32.8
Data1,1-Hold,1.7028e+06,320.251,0.7,3.34851,-9665.3,147.876,5037.1,147888,32.8
Data1,1-Hold,1.703e+06,317.018,0.7,6.58238,-9567.49,154.834,5037.9,147677,32.8
Data1,1-Hold,1.7032e+06,321.623,0.7,1.97656,-9706.8,132.393,5038.3,148395,32.8
Data1,1-Hold,1.7034e+06,321.525,0.7,2.07456,-9703.83,155.128,5040.8,147780,32.8
Data1,1-Hold,1.7036e+06,323.681,0.7,-0.081358,-9769.04,141.31,5040,148168,33.3
Data1,1-Hold,1.7038e+06,324.367,0.7,-0.767331,-9789.79,146.994,5042.9,148054,33.3
Data1,1-Hold,1.704e+06,327.111,0.7,-3.51122,-9872.78,145.622,5044.6,148153,33.3
Data1,1-Hold,1.7042e+06,327.209,0.7,-3.60922,-9875.75,140.723,5046.6,148385,33.3
Data1,1-Hold,1.7044e+06,331.521,0.8,-7.92105,-10003.1,122.789,5049.9,148973,33.3
Data1,1-Hold,1.7046e+06,334.363,0.7,-10.7629,-10092.1,132.883,5055.9,148877,33.3
Data1,1-Hold,1.7048e+06,340.439,0.7,-16.8387,-10275.9,167.181,5057.5,147930,33.3
Data1,1-Hold,1.705e+06,339.361,0.8,-15.7607,-10243.3,141.996,5056.5,148601,33.3
Data1,1-Hold,1.7052e+06,333.481,0.7,-9.88098,-10065.4,140.723,5061.4,148785,33.3
Data1,1-Hold,1.7054e+06,330.247,0.7,-6.6471,-9964.61,143.76,5062.1,148732,33.3
Data1,1-Hold,1.7056e+06,328.777,0.7,-5.17716,-9923.17,143.76,5064.8,148820,33.3
Data1,1-Hold,1.7058e+06,329.659,0.7,-6.05912,-9949.85,147.778,5069.3,148798,33.3
Data1,1-Hold,1.706e+06,331.129,0.7,-7.52907,-9994.31,129.061,5072.8,149473,33.3
Data1,1-Hold,1.7062e+06,326.719,0.7,-3.11924,-9857.9,151.894,5077.9,148967,33.3
Data1,1-Hold,1.7064e+06,325.151,0.7,-1.5513,-9813.5,136.901,5079.5,149448,33.3
Data1,1-Hold,1.7066e+06,323.191,0.8,0.408623,-9754.22,151.012,5079.4,149115,33.3
Data1,1-Hold,1.7068e+06,321.917,0.7,1.68257,-9715.69,149.444,5079.7,149120,33.2
Data1,1-Hold,1.707e+06,323.191,0.7,0.408623,-9754.22,150.816,5080.7,149105,33.2
Data1,1-Hold,1.7072e+06,323.387,0.7,0.21263,-9760.15,139.645,5080.5,149443,33.2
Data1,1-Hold,1.7074e+06,324.171,0.7,-0.571339,-9783.86,148.66,5082.1,149195,33.2
Data1,1-Hold,1.7076e+06,321.035,0.7,2.56454,-9689.01,141.212,5084.3,149484,33.2
Data1,1-Hold,1.7078e+06,322.603,0.8,0.9966,-9736.44,143.76,5088.4,149512,33.2
Data1,1-Hold,1.708e+06,315.646,0.7,7.95433,-9522.97,156.402,5089.5,149197,33.2
Data1,1-Hold,1.7082e+06,317.9,0.7,5.70042,-9594.17,151.698,5088.8,149327,33.2
Data1,1-Hold,1.7084e+06,323.975,0.8,-0.375347,-9777.94,150.228,5090,149356,33.2
Data1,1-Hold,1.7086e+06,320.839,0.7,2.76053,-9683.09,141.31,5092.3,149747,33.2
Data1,1-Hold,1.7088e+06,320.937,0.7,2.66253,-9686.05,150.816,5092.3,149462,33.2
Data1,1-Hold,1.709e+06,325.151,0.7,-1.5513,-9813.5,152.482,5092,149400,33.2
Data1,1-Hold,1.7092e+06,327.307,0.7,-3.70722,-9878.71,141.506,5092.9,149765,33.2
Data1,1-Hold,1.7094e+06,333.775,0.7,-10.175,-10074.3,135.039,5096.3,150006,33.2
Data1,1-Hold,1.7096e+06,330.443,0.7,-6.84309,-9973.56,147.582,5101.3,149826,33.2
Data1,1-Hold,1.7098e+06,333.285,0.7,-9.68498,-10059.5,167.083,5103.6,149288,33.2
Data1,1-Hold,1.71e+06,337.793,0.7,-14.1928,-10198.9,195.208,5093,148268,33.3
Data1,1-Hold,1.7102e+06,338.969,0.7,-15.3688,-10231.4,193.248,5070.6,147756,33.3
Data1,1-Hold,1.7104e+06,337.891,0.5,-14.2908,-10198.8,204.42,5048.4,146761,33.3
Data1,1-Hold,1.7106e+06,337.499,0.6,-13.8988,-10187,215.004,5020.1,145658,33.3
Data1,1-Hold,1.7108e+06,341.615,0.6,-18.0147,-10311.5,244.402,4981.1,143755,33.3
Data1,1-Hold,1.711e+06,339.949,0.6,-16.3487,-10267.1,239.993,4931.4,142355,33.3
Data1,1-Hold,1.7112e+06,337.695,0.6,-14.0948,-10192.9,219.707,4888.5,141602,33.3
Data1,1-Hold,1.7114e+06,342.693,0.7,-19.0926,-10344.1,178.451,4855,141742,33.3
Data1,1-Hold,1.7116e+06,344.555,0.7,-20.9545,-10403.4,114.166,4847,143097,33.3
Data1,1-Hold,1.7118e+06,340.439,0.6,-16.8387,-10275.9,149.542,4850.3,142215,33.3
Data1,1-Hold,1.712e+06,335.147,0.7,-11.5469,-10115.8,139.155,4847.7,142462,33.3
Data1,1-Hold,1.7122e+06,331.521,0.7,-7.92105,-10006.2,137.097,4848.9,142485,33.3
Data1,1-Hold,1.7124e+06,335.833,0.7,-12.2329,-10136.6,130.629,4849.4,142729,33.3
Data1,1-Hold,1.7126e+06,338.871,0.7,-15.2708,-10228.5,131.315,4850.9,142714,33.3
Data1,1-Hold,1.7128e+06,345.143,0.7,-21.5425,-10418.2,153.266,4851.4,142165,33.3
Data1,1-Hold,1.713e+06,344.261,0.7,-20.6606,-10388.5,155.128,4841.5,141852,33.3
Data1,1-Hold,1.7132e+06,342.203,0.7,-18.6026,-10329.2,144.544,4831.2,141861,33.3
Data1,1-Hold,1.7134e+06,341.909,0.7,-18.3086,-10320.4,117.693,4830.9,142528,33.3
Data1,1-Hold,1.7136e+06,338.871,0.7,-15.2708,-10225.4,147.778,4832.6,141696,33.3
Data1,1-Hold,1.7138e+06,342.203,0.8,-18.6026,-10329.2,158.754,4826.7,141304,33.3
Data1,1-Hold,1.714e+06,337.499,0.7,-13.8988,-10183.9,146.014,4818.4,141359,33.3
Data1,1-Hold,1.7142e+06,341.125,0.7,-17.5247,-10296.6,125.729,4819.4,141928,33.2
Data1,1-Hold,1.7144e+06,337.303,0.7,-13.7028,-10181,141.114,4822.6,141583,33.2
Data1,1-Hold,1.7146e+06,334.069,0.7,-10.469,-10083.2,135.137,4822.7,141779,33.2
Data1,1-Hold,1.7148e+06,334.069,0.7,-10.469,-10080.2,134.745,4819.9,141752,33.2
Data1,1-Hold,1.715e+06,337.695,0.8,-14.0948,-10192.9,151.012,4820.2,141251,33.2
Data1,1-Hold,1.7152e+06,332.403,0.7,-8.80302,-10032.8,125.729,4822.2,142012,33.1
Data1,1-Hold,1.7154e+06,329.757,0.7,-6.15712,-9952.81,159.342,4823.3,141083,33.1
Data1,1-Hold,1.7156e+06,328.091,0.7,-4.49119,-9902.43,149.346,4819.8,141286,33.1
Data1,1-Hold,1.7158e+06,324.073,0.7,-0.473343,-9780.9,136.411,4818.2,141598,33.1
Data1,1-Hold,1.716e+06,323.191,0.7,0.408623,-9754.22,153.266,4817,141104,33.1
Data1,1-Hold,1.7162e+06,326.425,0.7,-2.82525,-9852.04,158.068,4814.2,140825,33.1
Data1,1-Hold,1.7164e+06,330.051,0.7,-6.45111,-9961.71,175.805,4808.9,140219,33
Data1,1-Hold,1.7166e+06,329.855,0.7,-6.25512,-9955.78,200.108,4785.6,139016,33
Data1,1-Hold,1.7168e+06,329.561,0.7,-5.96113,-9949.91,132.197,4763.6,140183,33
Data1,1-Hold,1.717e+06,332.795,0.7,-9.195,-10047.7,136.215,4763.7,139956,33
Data1,1-Hold,1.7172e+06,330.639,0.7,-7.03909,-9979.49,133.079,4767.5,140133,33
Data1,1-Hold,1.7174e+06,327.405,0.7,-3.80521,-9881.68,135.921,4768.9,140149,32.8
Data1,1-Hold,1.7176e+06,322.701,0.7,0.898604,-9739.4,146.406,4767,139808,32.8
Data1,1-Hold,1.7178e+06,327.209,0.7,-3.60922,-9875.75,149.248,4764,139595,32.8
Data1,1-Hold,1.718e+06,325.151,0.7,-1.5513,-9813.5,143.662,4764.4,139761,32.8
Data1,1-Hold,1.7182e+06,321.035,0.7,2.56454,-9689.01,147.19,4762.5,139612,32.8
Data1,1-Hold,1.7184e+06,324.171,0.7,-0.571339,-9783.86,137.391,4758.1,139812,32.7
Data1,1-Hold,1.7186e+06,320.349,0.8,3.25051,-9668.27,146.798,4756.5,139485,32.7
Data1,1-Hold,1.7188e+06,322.505,0.7,1.0946,-9733.47,148.66,4752.9,139298,32.7
Data1,1-Hold,1.719e+06,319.468,0.7,4.13248,-9641.59,146.308,4747.7,139242,32.7
Data1,1-Hold,1.7192e+06,319.37,0.7,4.23047,-9638.63,147.876,4744.3,139062,32.7
Data1,1-Hold,1.7194e+06,318.096,0.6,5.50442,-9600.09,154.148,4739.6,138748,32.7
Data1,1-Hold,1.7196e+06,320.251,0.7,3.34851,-9665.3,147.778,4733.5,138765,32.7
Data1,1-Hold,1.7198e+06,317.116,0.8,6.48439,-9570.45,154.05,4731.1,138418,32.7
Data1,1-Hold,1.72e+06,321.623,0.7,1.97656,-9709.82,152.482,4725.8,138381,32.7
Data1,1-Hold,1.7202e+06,321.917,0.7,1.68257,-9715.69,151.012,4721.6,138286,32.7
Data1,1-Hold,1.7204e+06,325.543,0.7,-1.94329,-9825.36,146.994,4718.2,138287,32.7
Data1,1-Hold,1.7206e+06,325.543,0.7,-1.94329,-9825.36,139.939,4718.7,138431,32.5
Data1,1-Hold,1.7208e+06,328.973,0.7,-5.37315,-9929.1,138.469,4718.4,138545,32.5
Data1,1-Hold,1.721e+06,322.995,0.7,0.604615,-9745.27,140.723,4718.3,138446,32.5
Data1,1-Hold,1.7212e+06,320.055,0.7,3.5445,-9659.37,153.462,4718.1,138064,32.5
Data1,1-Hold,1.7214e+06,327.111,0.7,-3.51122,-9872.78,143.662,4717.1,138330,32.5
Data1,1-Hold,1.7216e+06,326.131,0.7,-2.53126,-9843.14,127.395,4717.2,138834,32.4
Data1,1-Hold,1.7218e+06,315.45,0.7,8.15032,-9520.06,149.346,4717.8,138192,32.4
Data1,1-Hold,1.722e+06,319.468,0.7,4.13248,-9641.59,139.351,4714,138424,32.4
Data1,1-Hold,1.7222e+06,324.171,0.7,-0.571339,-9780.84,134.549,4711.8,138482,32.4
Data1,1-Hold,1.7224e+06,321.133,0.7,2.46654,-9688.95,149.248,4714,138077,32.4
Data1,1-Hold,1.7226e+06,320.349,0.7,3.25051,-9668.27,154.54,4712.3,137892,32.4
Data1,1-Hold,1.7228e+06,317.116,0.7,6.48439,-9570.45,149.346,4708.7,137910,32.4
Data1,1-Hold,1.723e+06,317.9,0.8,5.70042,-9594.17,148.464,4705.4,137889,32.4
Data1,1-Hold,1.7232e+06,313,0.7,10.6002,-9445.96,152.384,4701.9,137634,32.4
